zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
0.0,30.0,9.999999999999999e-11,2.9375,arca,66.50483464587703,0.0
0.0,30.0,9.999999999999999e-11,3.0,arca,59.259849036942754,0.0
0.0,30.0,2.1544346900318779e-10,1.5,arca,1618.0280255407613,0.0
0.0,30.0,2.1544346900318779e-10,1.5625,arca,1380.4380481171343,0.0
0.0,30.0,2.1544346900318779e-10,1.625,arca,1214.4356595081904,0.0
0.0,30.0,2.1544346900318779e-10,1.6875,arca,1134.143936718928,0.0
0.0,30.0,2.1544346900318779e-10,1.75,arca,866.7003709228188,0.0
0.0,30.0,2.1544346900318779e-10,1.8125,arca,808.1655724833232,0.0
0.0,30.0,2.1544346900318779e-10,1.875,arca,671.5833583500201,0.0
0.0,30.0,2.1544346900318779e-10,1.9375,arca,705.7134812371132,0.0
0.0,30.0,2.1544346900318779e-10,2.0,arca,612.74316054775,0.0
0.0,30.0,2.1544346900318779e-10,2.0625,arca,516.8930414241788,0.0
0.0,30.0,2.1544346900318779e-10,2.125,arca,459.9984264955714,0.0
0.0,30.0,2.1544346900318779e-10,2.1875,arca,398.7905731525866,0.0
0.0,30.0,2.1544346900318779e-10,2.25,arca,315.1236710067526,0.0
0.0,30.0,2.1544346900318779e-10,2.3125,arca,322.38198996473466,0.0
0.0,30.0,2.1544346900318779e-10,2.375,arca,291.00093687012804,0.0
0.0,30.0,2.1544346900318779e-10,2.4375,arca,223.2611985841572,0.0
0.0,30.0,2.1544346900318779e-10,2.5,arca,233.44170176555372,0.0
0.0,30.0,2.1544346900318779e-10,2.5625,arca,233.6631814688625,0.0
0.0,30.0,2.1544346900318779e-10,2.625,arca,173.06354536009366,0.0
0.0,30.0,2.1544346900318779e-10,2.6875,arca,218.94800122707082,0.0
0.0,30.0,2.1544346900318779e-10,2.75,arca,160.47554588033512,0.0
0.0,30.0,2.1544346900318779e-10,2.8125,arca,173.30142814736638,0.0
0.0,30.0,2.1544346900318779e-10,2.875,arca,155.50137550220674,0.0
0.0,30.0,2.1544346900318779e-10,2.9375,arca,155.23818382115275,0.0
0.0,30.0,2.1544346900318779e-10,3.0,arca,121.88208287708281,0.0
0.0,30.0,4.6415888336127727e-10,1.5,arca,7478.450779050865,0.0
0.0,30.0,4.6415888336127727e-10,1.5625,arca,6877.945822079284,0.0
0.0,30.0,4.6415888336127727e-10,1.625,arca,5825.705187612088,0.0
0.0,30.0,4.6415888336127727e-10,1.6875,arca,4875.701898880486,0.0
0.0,30.0,4.6415888336127727e-10,1.75,arca,4309.972931218887,0.0
0.0,30.0,4.6415888336127727e-10,1.8125,arca,3839.237068737782,0.0
0.0,30.0,4.6415888336127727e-10,1.875,arca,3400.056404975046,0.0
0.0,30.0,4.6415888336127727e-10,1.9375,arca,2877.638222010934,0.0
0.0,30.0,4.6415888336127727e-10,2.0,arca,2466.0646508326863,0.0
0.0,30.0,4.6415888336127727e-10,2.0625,arca,2230.4737780477826,0.0
0.0,30.0,4.6415888336127727e-10,2.125,arca,1957.3294471034824,0.0
0.0,30.0,4.6415888336127727e-10,2.1875,arca,1817.063232862607,0.0
0.0,30.0,4.6415888336127727e-10,2.25,arca,1517.7159453964566,0.0
0.0,30.0,4.6415888336127727e-10,2.3125,arca,1381.2203005508673,0.0
0.0,30.0,4.6415888336127727e-10,2.375,arca,1244.0020689586902,0.0
